Interval=	0.00025 s
ExcelDateTime=	4.2696562158569453e+004	11/22/2016 13:29:30.500401
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	RMG	Stim
Range=	10.000 V	10.000 V
21.2575	-0.145	0.000
21.25775	-0.110	0.000
21.258	-0.074	0.000
21.25825	-0.035	0.001
21.2585	0.011	0.000
21.25875	0.050	0.000
21.259	0.068	0.000
21.25925	0.064	0.000
21.2595	0.044	0.000
21.25975	0.019	0.000
21.26	-0.002	0.000
21.26025	-0.015	0.000
21.2605	-0.024	0.000
21.26075	-0.030	0.000
21.261	-0.037	0.000
21.26125	-0.048	0.000
21.2615	-0.076	0.001
21.26175	-0.118	-0.001
21.262	-0.166	0.000
21.26225	-0.212	0.000
21.2625	-0.239	-0.000
21.26275	-0.230	0.000
21.263	-0.182	-0.000
21.26325	-0.109	0.001
21.2635	-0.029	0.001
21.26375	0.047	0.000
21.264	0.103	0.000
21.26425	0.132	0.000
21.2645	0.124	0.001
21.26475	0.096	0.000
21.265	0.066	0.001
21.26525	0.043	0.000
21.2655	0.033	0.001
21.26575	0.038	0.000
21.266	0.051	0.001
21.26625	0.068	0.001
21.2665	0.084	0.000
21.26675	0.107	0.001
21.267	0.132	0.000
21.26725	0.151	0.000
21.2675	0.162	0.000
21.26775	0.165	-0.000
21.268	0.166	0.000
21.26825	0.163	0.000
21.2685	0.153	0.000
21.26875	0.133	0.001
21.269	0.102	0.000
21.26925	0.071	0.001
21.2695	0.040	0.000
21.26975	0.006	0.000
21.27	-0.039	0.000
21.27025	-0.097	0.000
21.2705	-0.162	0.000
21.27075	-0.219	0.000
21.271	-0.263	0.000
21.27125	-0.292	-0.000
21.2715	-0.306	0.000
21.27175	-0.305	0.001
21.272	-0.278	0.001
21.27225	-0.223	0.001
21.2725	-0.140	0.001
21.27275	-0.041	0.000
21.273	0.062	0.001
21.27325	0.151	0.000
21.2735	0.208	0.000
21.27375	0.220	0.000
21.274	0.193	-0.000
21.27425	0.356	4.957
21.2745	0.448	0.001
21.27475	0.348	0.001
21.275	0.251	0.001
21.27525	0.174	0.001
21.2755	0.113	0.000
21.27575	0.062	0.001
21.276	0.012	0.001
21.27625	-0.037	0.000
21.2765	-0.087	0.000
21.27675	-0.135	0.001
21.277	-0.180	0.000
21.27725	-0.220	0.000
21.2775	-0.243	0.000
21.27775	-0.225	0.000
21.278	-0.074	0.000
21.27825	0.279	0.000
21.2785	0.773	0.001
21.27875	1.322	0.000
21.279	1.837	-0.000
21.27925	2.235	0.000
21.2795	2.464	0.001
21.27975	2.487	0.000
21.28	2.351	0.000
21.28025	2.111	0.000
21.2805	1.777	0.001
21.28075	1.362	0.000
21.281	0.916	0.000
21.28125	0.478	0.000
21.2815	0.053	0.000
21.28175	-0.386	0.000
21.282	-0.832	0.000
21.28225	-1.220	0.000
21.2825	-1.519	0.000
21.28275	-1.726	0.001
21.283	-1.830	0.000
21.28325	-1.799	0.000
21.2835	-1.633	-0.000
21.28375	-1.379	0.000
21.284	-1.097	0.001
21.28425	-0.833	-0.000
21.2845	-0.603	0.000
21.28475	-0.415	0.000
21.285	-0.272	0.000
21.28525	-0.173	0.000
21.2855	-0.111	0.000
21.28575	-0.078	0.001
21.286	-0.068	0.000
21.28625	-0.071	0.000
21.2865	-0.085	0.000
21.28675	-0.107	0.000
21.287	-0.131	-0.000
21.28725	-0.152	-0.001
21.2875	-0.175	0.000
21.28775	-0.200	0.000
21.288	-0.229	-0.000
21.28825	-0.265	0.001
21.2885	-0.305	0.001
21.28875	-0.346	0.000
21.289	-0.385	0.001
21.28925	-0.424	0.001
21.2895	-0.464	0.000
21.28975	-0.500	0.000
21.29	-0.527	0.001
21.29025	-0.546	0.000
21.2905	-0.575	0.001
21.29075	-0.620	0.000
21.291	-0.678	0.000
21.29125	-0.737	0.000
21.2915	-0.780	0.000
21.29175	-0.789	0.000
21.292	-0.763	0.000
21.29225	-0.716	0.000
21.2925	-0.668	0.000
21.29275	-0.630	0.000
21.293	-0.610	0.001
21.29325	-0.613	0.000
21.2935	-0.632	0.000
21.29375	-0.663	0.001
21.294	-0.700	0.000
21.29425	-0.744	0.000
21.2945	-0.794	0.000
21.29475	-0.845	0.000
21.295	-0.889	0.000
21.29525	-0.920	0.001
21.2955	-0.941	0.000
21.29575	-0.951	0.000
21.296	-0.953	0.001
21.29625	-0.946	0.001
21.2965	-0.931	0.000
21.29675	-0.912	0.000
21.297	-0.900	-0.000
21.29725	-0.892	0.000
21.2975	-0.878	0.000
21.29775	-0.853	0.000
21.298	-0.815	0.000
21.29825	-0.762	0.000
21.2985	-0.704	0.001
21.29875	-0.656	0.000
21.299	-0.605	0.000
21.29925	-0.544	0.000
21.2995	-0.472	0.000
