Interval=	0.00025 s		
ExcelDateTime=	4.2864592740909931e+004	5/9/2017 14:13:32.814618		
TimeFormat=	StartOfBlock		
DateFormat=			
ChannelTitle=	RTA	RMG	LTA	LMG	Trigger	Vicon	Stim Voltage
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
140.94475	0.023	0.246	-0.361	0.584	0.000	0.243	-0.003
140.945	0.023	0.299	-0.330	0.621	0.001	0.243	-0.003
140.94525	0.021	0.309	-0.302	0.628	0.000	0.243	-0.003
140.9455	0.021	0.272	-0.274	0.599	0.000	0.243	-0.002
140.94575	0.022	0.211	-0.243	0.540	0.000	0.243	-0.002
140.946	0.025	0.168	-0.209	0.462	0.001	0.243	-0.002
140.94625	0.027	0.184	-0.175	0.377	0.000	0.243	-0.003
140.9465	0.028	0.275	-0.144	0.291	0.000	0.243	-0.003
140.94675	0.028	0.415	-0.117	0.204	0.001	0.243	-0.003
140.947	0.025	0.548	-0.096	0.110	0.000	0.243	-0.003
140.94725	0.022	0.608	-0.079	0.003	0.001	0.243	-0.003
140.9475	0.018	0.550	-0.066	-0.118	0.000	0.243	-0.003
140.94775	0.015	0.385	-0.056	-0.252	0.001	0.243	-0.003
140.948	0.013	0.174	-0.048	-0.391	-0.000	0.243	-0.002
140.94825	0.011	0.013	-0.044	-0.528	0.000	0.244	-0.003
140.9485	0.010	-0.014	-0.043	-0.656	-0.000	0.243	-0.003
140.94875	0.011	0.135	-0.046	-0.770	0.000	0.243	-0.003
140.949	0.014	0.433	-0.050	-0.867	0.000	0.243	-0.003
140.94925	0.019	0.798	-0.052	-0.941	0.000	0.243	-0.002
140.9495	0.026	1.127	-0.051	-0.982	0.001	0.243	-0.003
140.94975	0.033	1.338	-0.046	-0.979	0.000	0.243	-0.002
140.95	0.041	1.399	-0.040	-0.921	0.000	0.243	-0.002
140.95025	0.047	1.337	-0.035	-0.805	-0.000	0.243	-0.003
140.9505	0.051	1.211	-0.031	-0.637	0.001	0.243	-0.002
140.95075	0.053	1.086	-0.030	-0.438	0.000	0.243	-0.003
140.951	0.051	1.000	-0.031	-0.229	0.000	0.243	-0.002
140.95125	0.047	0.952	-0.032	-0.033	0.000	0.243	-0.003
140.9515	0.040	0.918	-0.032	0.136	0.000	0.243	-0.002
140.95175	0.031	0.869	-0.032	0.277	0.000	0.243	-0.003
140.952	0.020	0.794	-0.032	0.398	0.000	0.243	-0.003
140.95225	0.010	0.707	-0.032	0.503	0.000	0.244	-0.003
140.9525	0.003	0.638	-0.032	0.595	0.000	0.243	-0.003
140.95275	0.002	0.609	-0.031	0.665	0.000	0.243	-0.003
140.953	0.006	0.623	-0.028	0.702	0.000	0.243	-0.003
140.95325	0.013	0.655	-0.021	0.700	0.001	0.243	-0.002
140.9535	0.022	0.669	-0.010	0.669	0.000	0.244	-0.003
140.95375	0.026	0.634	0.004	0.633	0.000	0.243	-0.003
140.954	0.024	0.543	0.020	0.620	0.000	0.243	-0.003
140.95425	0.016	0.419	0.033	0.650	0.000	0.243	-0.003
140.9545	0.003	0.302	0.045	0.719	0.000	0.243	-0.002
140.95475	-0.010	0.231	0.056	0.798	-0.000	0.243	-0.003
140.955	-0.022	0.222	0.067	0.842	0.000	0.243	-0.002
140.95525	-0.030	0.265	0.078	0.817	0.001	0.243	-0.003
140.9555	-0.037	0.324	0.090	0.715	0.000	0.243	-0.002
140.95575	-0.045	0.362	0.100	0.563	0.001	0.243	-0.002
140.956	-0.057	0.353	0.105	0.408	0.000	0.243	-0.002
140.95625	-0.071	0.301	0.104	0.296	0.000	0.243	-0.002
140.9565	-0.085	0.233	0.098	0.244	0.001	0.243	-0.002
140.95675	-0.094	0.189	0.093	0.230	0.000	0.243	-0.003
140.957	-0.094	0.200	0.092	0.210	0.000	0.243	-0.002
140.95725	-0.082	0.270	0.100	0.146	0.001	0.243	-0.002
140.9575	-0.061	0.373	0.116	0.040	0.000	0.244	-0.002
140.95775	-0.034	0.452	0.131	-0.061	0.000	0.243	-0.002
140.958	-0.006	0.449	0.134	-0.085	4.956	0.243	-0.916
140.95825	0.020	0.320	0.112	0.019	4.956	0.244	-0.917
140.9585	0.045	0.064	0.056	0.237	4.957	0.244	0.911
140.95875	0.069	-0.265	-0.035	0.478	4.958	0.243	0.915
140.959	0.091	-0.574	-0.151	0.606	0.001	0.243	-0.001
140.95925	0.111	-0.754	-0.266	0.512	0.001	0.243	-0.002
140.9595	0.124	-0.724	-0.350	0.190	0.001	0.243	-0.003
140.95975	0.127	-0.474	-0.371	-0.222	0.000	0.243	-0.002
140.96	0.120	-0.087	-0.310	-0.471	0.001	0.244	-0.002
140.96025	0.110	0.274	-0.170	-0.285	0.000	0.243	-0.003
140.9605	0.109	0.411	0.022	0.500	0.000	0.244	-0.002
140.96075	0.129	0.160	0.210	1.838	0.000	0.243	-0.003
140.961	0.176	-0.537	0.326	3.450	0.000	0.243	-0.002
140.96125	0.248	-1.596	0.307	4.895	0.001	0.243	-0.002
140.9615	0.330	-2.797	0.116	5.726	0.000	0.243	-0.002
140.96175	0.396	-3.846	-0.241	5.649	0.001	0.243	-0.003
140.962	0.423	-4.472	-0.706	4.635	0.000	0.243	-0.002
140.96225	0.394	-4.514	-1.182	2.933	0.000	0.243	-0.003
140.9625	0.304	-3.974	-1.553	0.969	0.000	0.244	-0.003
140.96275	0.167	-3.016	-1.715	-0.813	0.000	0.243	-0.003
140.963	0.007	-1.899	-1.605	-2.097	0.001	0.243	-0.002
140.96325	-0.150	-0.890	-1.214	-2.787	0.000	0.243	-0.003
140.9635	-0.282	-0.171	-0.596	-2.995	-0.000	0.243	-0.003
140.96375	-0.377	0.204	0.153	-2.948	0.000	0.244	-0.003
140.964	-0.434	0.300	0.914	-2.867	0.000	0.244	-0.002
140.96425	-0.460	0.257	1.576	-2.879	0.000	0.243	-0.002
140.9645	-0.464	0.213	2.049	-2.981	-0.000	0.243	-0.002
140.96475	-0.453	0.253	2.285	-3.081	-0.000	0.243	-0.002
140.965	-0.430	0.383	2.275	-3.071	0.000	0.243	-0.003
140.96525	-0.394	0.553	2.052	-2.894	0.000	0.243	-0.002
140.9655	-0.345	0.691	1.676	-2.574	0.000	0.243	-0.003
140.96575	-0.285	0.746	1.230	-2.196	0.000	0.243	-0.002
140.966	-0.219	0.714	0.797	-1.850	0.000	0.243	-0.003
140.96625	-0.154	0.627	0.448	-1.592	-0.000	0.243	-0.003
140.9665	-0.096	0.534	0.223	-1.412	-0.000	0.244	-0.003
140.96675	-0.048	0.471	0.116	-1.255	0.000	0.243	-0.003
140.967	-0.010	0.447	0.077	-1.057	-0.000	0.244	-0.003
140.96725	0.021	0.444	0.031	-0.784	0.000	0.243	-0.002
140.9675	0.046	0.431	-0.097	-0.449	-0.001	0.244	-0.003
