Interval=	0.00025 s		 
ExcelDateTime=	4.2864589612427815e+004	5/9/2017 14:09:02.513764		
TimeFormat=	StartOfBlock		
DateFormat=			
ChannelTitle=	RTA	RMG	LTA	LMG	Trigger	Vicon	Stim Voltage
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
307.42975	-0.037	0.244	-0.273	-0.555	0.001	0.243	-0.002
307.43	-0.029	0.183	-0.281	-0.430	0.000	0.243	-0.003
307.43025	-0.024	0.061	-0.286	-0.291	0.001	0.243	-0.002
307.4305	-0.019	-0.104	-0.288	-0.157	0.001	0.243	-0.002
307.43075	-0.012	-0.273	-0.285	-0.039	0.001	0.243	-0.002
307.431	-0.003	-0.400	-0.280	0.060	0.000	0.244	-0.002
307.43125	0.006	-0.463	-0.273	0.146	0.000	0.243	-0.002
307.4315	0.011	-0.465	-0.267	0.226	0.001	0.243	-0.003
307.43175	0.011	-0.437	-0.262	0.303	0.000	0.243	-0.003
307.432	0.004	-0.410	-0.258	0.374	0.000	0.244	-0.003
307.43225	-0.006	-0.400	-0.254	0.435	0.000	0.243	-0.002
307.4325	-0.017	-0.392	-0.247	0.477	0.000	0.243	-0.002
307.43275	-0.026	-0.351	-0.236	0.497	0.000	0.243	-0.002
307.433	-0.030	-0.249	-0.221	0.495	0.000	0.244	-0.003
307.43325	-0.031	-0.095	-0.204	0.474	0.000	0.243	-0.002
307.4335	-0.029	0.055	-0.186	0.441	0.001	0.243	-0.003
307.43375	-0.028	0.104	-0.172	0.398	0.000	0.244	-0.003
307.434	-0.027	-0.042	-0.162	0.348	0.000	0.243	-0.003
307.43425	-0.026	-0.430	-0.157	0.290	0.000	0.243	-0.002
307.4345	-0.024	-1.022	-0.153	0.222	0.000	0.243	-0.002
307.43475	-0.019	-1.697	-0.146	0.143	0.001	0.244	-0.003
307.435	-0.008	-2.279	-0.129	0.056	0.000	0.243	-0.003
307.43525	0.009	-2.605	-0.094	-0.038	0.000	0.243	-0.002
307.4355	0.031	-2.579	-0.038	-0.137	0.000	0.244	-0.002
307.43575	0.055	-2.213	0.038	-0.240	0.001	0.243	-0.002
307.436	0.078	-1.614	0.125	-0.346	0.000	0.243	-0.002
307.43625	0.095	-0.947	0.215	-0.455	0.000	0.243	-0.003
307.4365	0.103	-0.364	0.293	-0.563	-0.000	0.243	-0.003
307.43675	0.100	0.042	0.349	-0.664	0.000	0.243	-0.003
307.437	0.088	0.266	0.377	-0.745	-0.000	0.243	-0.002
307.43725	0.069	0.372	0.374	-0.794	0.000	0.243	-0.002
307.4375	0.046	0.454	0.346	-0.802	0.000	0.243	-0.002
307.43775	0.024	0.584	0.300	-0.765	0.001	0.243	-0.002
307.438	0.007	0.783	0.244	-0.688	0.000	0.242	-0.002
307.43825	-0.005	1.017	0.187	-0.585	-0.001	0.243	-0.002
307.4385	-0.011	1.220	0.134	-0.468	0.000	0.243	-0.002
307.43875	-0.013	1.328	0.088	-0.349	0.000	0.243	-0.002
307.439	-0.012	1.310	0.049	-0.232	0.000	0.244	-0.002
307.43925	-0.009	1.180	0.018	-0.116	0.000	0.244	-0.002
307.4395	-0.005	0.990	-0.005	0.005	0.000	0.243	-0.002
307.43975	0.002	0.800	-0.019	0.133	-0.000	0.244	-0.002
307.44	0.011	0.660	-0.022	0.261	0.000	0.243	-0.002
307.44025	0.021	0.590	-0.011	0.377	0.000	0.243	-0.003
307.4405	0.032	0.579	0.015	0.463	0.001	0.243	-0.003
307.44075	0.041	0.600	0.052	0.509	0.000	0.243	-0.002
307.441	0.049	0.620	0.094	0.513	0.001	0.243	-0.003
307.44125	0.056	0.618	0.129	0.490	0.000	0.243	-0.002
307.4415	0.064	0.586	0.147	0.462	0.000	0.244	-0.003
307.44175	0.074	0.532	0.143	0.451	0.000	0.243	-0.003
307.442	0.086	0.466	0.114	0.465	0.000	0.244	-0.003
307.44225	0.100	0.404	0.068	0.495	0.001	0.243	-0.002
307.4425	0.111	0.353	0.016	0.518	0.000	0.243	-0.003
307.44275	0.118	0.317	-0.031	0.508	0.000	0.244	-0.002
307.443	0.119	0.293	-0.066	0.449	0.000	0.243	-0.002
307.44325	0.115	0.277	-0.086	0.345	0.001	0.243	-0.002
307.4435	0.110	0.265	-0.095	0.220	0.000	0.243	-0.002
307.44375	0.106	0.254	-0.097	0.108	0.000	0.243	-0.003
307.444	0.107	0.247	-0.095	0.034	0.000	0.243	-0.002
307.44425	0.111	0.248	-0.088	0.007	0.001	0.243	-0.003
307.4445	0.116	0.261	-0.072	0.011	0.000	0.242	-0.002
307.44475	0.116	0.285	-0.045	0.012	4.956	0.243	-0.755
307.445	0.110	0.314	-0.010	-0.024	4.956	0.244	-0.755
307.44525	0.095	0.330	0.025	-0.113	4.957	0.244	0.748
307.4455	0.077	0.317	0.046	-0.253	4.957	0.244	0.752
307.44575	0.059	0.266	0.042	-0.415	0.001	0.243	-0.000
307.446	0.048	0.185	0.011	-0.561	0.001	0.243	-0.002
307.44625	0.045	0.104	-0.035	-0.659	0.000	0.243	-0.002
307.4465	0.048	0.065	-0.078	-0.688	0.000	0.243	-0.003
307.44675	0.053	0.105	-0.098	-0.646	0.000	0.243	-0.003
307.447	0.055	0.241	-0.084	-0.537	0.001	0.243	-0.003
307.44725	0.052	0.450	-0.039	-0.371	0.001	0.243	-0.002
307.4475	0.046	0.673	0.019	-0.150	0.000	0.244	-0.003
307.44775	0.042	0.828	0.064	0.120	0.000	0.243	-0.002
307.448	0.046	0.845	0.080	0.429	0.000	0.244	-0.002
307.44825	0.061	0.688	0.066	0.749	0.000	0.243	-0.002
307.4485	0.082	0.381	0.039	1.037	0.000	0.243	-0.002
307.44875	0.101	-0.001	0.032	1.237	0.001	0.242	-0.003
307.449	0.105	-0.357	0.071	1.307	0.001	0.243	-0.002
307.44925	0.085	-0.590	0.171	1.226	0.000	0.243	-0.002
307.4495	0.037	-0.648	0.320	1.013	0.000	0.242	-0.002
307.44975	-0.032	-0.538	0.484	0.716	-0.000	0.243	-0.002
307.45	-0.110	-0.319	0.620	0.402	0.000	0.243	-0.003
307.45025	-0.183	-0.076	0.692	0.132	0.000	0.243	-0.003
307.4505	-0.236	0.111	0.683	-0.060	-0.000	0.244	-0.002
307.45075	-0.262	0.196	0.602	-0.170	0.000	0.243	-0.002
307.451	-0.263	0.178	0.473	-0.222	-0.000	0.243	-0.002
307.45125	-0.246	0.095	0.328	-0.250	0.000	0.243	-0.002
307.4515	-0.220	0.002	0.195	-0.283	0.001	0.243	-0.002
307.45175	-0.194	-0.055	0.083	-0.335	0.000	0.243	-0.002
307.452	-0.174	-0.052	-0.007	-0.402	0.000	0.244	-0.002
307.45225	-0.158	0.005	-0.083	-0.472	0.000	0.244	-0.002
307.4525	-0.145	0.092	-0.149	-0.533	0.000	0.243	-0.002
307.45275	-0.132	0.176	-0.205	-0.583	0.000	0.243	-0.002
307.453	-0.117	0.231	-0.243	-0.627	-0.001	0.243	-0.003
307.45325	-0.099	0.245	-0.255	-0.675	0.000	0.243	-0.002
307.4535	-0.082	0.218	-0.240	-0.728	0.000	0.243	-0.002
307.45375	-0.068	0.159	-0.205	-0.780	0.000	0.243	-0.003
307.454	-0.060	0.079	-0.166	-0.814	0.000	0.243	-0.002
307.45425	-0.056	-0.014	-0.139	-0.813	0.001	0.243	-0.002
307.4545	-0.056	-0.111	-0.134	-0.766	0.000	0.243	-0.002
307.45475	-0.057	-0.207	-0.151	-0.674	0.000	0.243	-0.003
307.455	-0.057	-0.294	-0.179	-0.548	0.001	0.243	-0.003
307.45525	-0.054	-0.365	-0.204	-0.407	0.000	0.243	-0.003
307.4555	-0.047	-0.414	-0.215	-0.266	0.000	0.243	-0.003
307.45575	-0.037	-0.440	-0.208	-0.135	0.000	0.243	-0.003
307.456	-0.025	-0.445	-0.188	-0.013	0.001	0.243	-0.002
307.45625	-0.013	-0.437	-0.164	0.104	0.000	0.243	-0.003
307.4565	-0.001	-0.425	-0.145	0.218	0.000	0.243	-0.002
307.45675	0.007	-0.413	-0.134	0.327	0.000	0.244	-0.003
307.457	0.011	-0.406	-0.128	0.423	0.000	0.243	-0.002
307.45725	0.010	-0.403	-0.121	0.496	0.000	0.243	-0.002
307.4575	0.003	-0.400	-0.107	0.537	0.001	0.243	-0.003
307.45775	-0.008	-0.396	-0.086	0.547	0.000	0.243	-0.003
307.458	-0.020	-0.391	-0.063	0.532	0.000	0.243	-0.002
307.45825	-0.032	-0.387	-0.045	0.506	0.000	0.243	-0.002
307.4585	-0.041	-0.388	-0.038	0.482	0.000	0.244	-0.003
307.45875	-0.046	-0.397	-0.040	0.465	0.000	0.243	-0.002
307.459	-0.046	-0.414	-0.045	0.455	0.000	0.244	-0.003
307.45925	-0.043	-0.437	-0.044	0.442	0.000	0.243	-0.003
307.4595	-0.038	-0.460	-0.026	0.416	0.001	0.243	-0.002
307.45975	-0.033	-0.474	0.009	0.367	0.000	0.244	-0.003
307.46	-0.030	-0.472	0.057	0.293	0.000	0.243	-0.002
307.46025	-0.030	-0.449	0.105	0.197	0.000	0.244	-0.002
307.4605	-0.033	-0.405	0.139	0.089	0.001	0.243	-0.002
307.46075	-0.037	-0.345	0.153	-0.024	0.001	0.243	-0.002
307.461	-0.041	-0.278	0.143	-0.135	0.000	0.244	-0.002
