Interval=	0.00025 s		 
ExcelDateTime=	4.2864592655869426e+004	5/9/2017 14:13:25.467118		
TimeFormat=	StartOfBlock		
DateFormat=			
ChannelTitle=	RTA	RMG	LTA	LMG	Trigger	Vicon	Stim Voltage
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
133.57625	0.005	1.136	-0.129	0.603	-0.000	0.243	-0.002
133.5765	0.007	1.315	-0.109	0.668	0.001	0.243	-0.002
133.57675	0.013	1.436	-0.092	0.730	-0.000	0.243	-0.003
133.577	0.022	1.479	-0.078	0.777	0.000	0.243	-0.002
133.57725	0.033	1.442	-0.066	0.802	0.000	0.244	-0.003
133.5775	0.047	1.344	-0.055	0.800	0.000	0.243	-0.002
133.57775	0.060	1.214	-0.043	0.773	0.000	0.243	-0.002
133.578	0.072	1.084	-0.029	0.728	0.001	0.243	-0.003
133.57825	0.081	0.971	-0.011	0.669	0.000	0.243	-0.003
133.5785	0.087	0.872	0.009	0.596	0.000	0.243	-0.003
133.57875	0.089	0.769	0.030	0.504	0.000	0.244	-0.003
133.579	0.086	0.636	0.050	0.389	0.001	0.243	-0.002
133.57925	0.079	0.458	0.068	0.254	0.001	0.243	-0.003
133.5795	0.070	0.246	0.083	0.111	0.000	0.244	-0.003
133.57975	0.062	0.036	0.093	-0.022	0.000	0.243	-0.003
133.58	0.056	-0.117	0.098	-0.125	0.000	0.243	-0.002
133.58025	0.054	-0.165	0.099	-0.192	0.000	0.244	-0.003
133.5805	0.053	-0.079	0.095	-0.231	0.001	0.243	-0.003
133.58075	0.052	0.121	0.087	-0.260	0.000	0.243	-0.003
133.581	0.046	0.377	0.075	-0.299	0.000	0.243	-0.003
133.58125	0.033	0.597	0.063	-0.353	0.000	0.243	-0.003
133.5815	0.014	0.693	0.051	-0.402	-0.000	0.244	-0.003
133.58175	-0.006	0.601	0.044	-0.411	0.000	0.243	-0.002
133.582	-0.020	0.314	0.044	-0.341	0.000	0.243	-0.003
133.58225	-0.024	-0.116	0.053	-0.175	0.000	0.243	-0.003
133.5825	-0.014	-0.586	0.071	0.071	0.000	0.243	-0.002
133.58275	0.006	-0.973	0.096	0.346	0.000	0.243	-0.003
133.583	0.031	-1.170	0.124	0.587	4.956	0.244	-0.858
133.58325	0.050	-1.115	0.150	0.745	4.956	0.244	-0.860
133.5835	0.056	-0.809	0.168	0.805	4.957	0.244	0.852
133.58375	0.047	-0.321	0.172	0.793	4.958	0.244	0.857
133.584	0.023	0.240	0.159	0.754	0.002	0.244	-0.001
133.58425	-0.006	0.746	0.131	0.729	0.001	0.243	-0.002
133.5845	-0.032	1.087	0.093	0.725	0.001	0.243	-0.002
133.58475	-0.048	1.196	0.052	0.704	0.000	0.243	-0.002
133.585	-0.050	1.052	0.018	0.608	-0.000	0.243	-0.002
133.58525	-0.039	0.678	-0.004	0.389	0.000	0.244	-0.002
133.5855	-0.022	0.125	-0.013	0.046	0.000	0.243	-0.002
133.58575	-0.004	-0.549	-0.013	-0.360	0.000	0.243	-0.002
133.586	0.010	-1.293	-0.013	-0.720	0.000	0.243	-0.003
133.58625	0.017	-2.061	-0.021	-0.920	0.000	0.243	-0.003
133.5865	0.020	-2.813	-0.043	-0.892	0.000	0.244	-0.003
133.58675	0.020	-3.502	-0.080	-0.643	0.000	0.244	-0.003
133.587	0.021	-4.067	-0.126	-0.264	0.000	0.243	-0.003
133.58725	0.026	-4.440	-0.170	0.112	0.001	0.243	-0.002
133.5875	0.035	-4.551	-0.201	0.355	0.000	0.243	-0.003
133.58775	0.046	-4.358	-0.207	0.392	0.000	0.243	-0.002
133.588	0.059	-3.855	-0.187	0.232	0.000	0.243	-0.002
133.58825	0.071	-3.094	-0.143	-0.052	0.000	0.243	-0.003
133.5885	0.081	-2.169	-0.085	-0.352	0.000	0.243	-0.003
133.58875	0.085	-1.207	-0.025	-0.577	0.000	0.243	-0.002
133.589	0.084	-0.335	0.026	-0.684	-0.000	0.243	-0.002
133.58925	0.077	0.350	0.061	-0.687	0.000	0.243	-0.003
133.5895	0.064	0.795	0.080	-0.633	0.000	0.243	-0.002
133.58975	0.049	1.003	0.085	-0.572	0.000	0.243	-0.002
133.59	0.033	1.021	0.081	-0.532	0.000	0.243	-0.003
133.59025	0.020	0.922	0.073	-0.510	0.000	0.244	-0.003
133.5905	0.011	0.780	0.065	-0.476	-0.000	0.244	-0.003
133.59075	0.007	0.650	0.058	-0.404	0.001	0.243	-0.003
133.591	0.006	0.562	0.051	-0.282	0.000	0.243	-0.002
133.59125	0.005	0.519	0.045	-0.126	0.000	0.243	-0.003
133.5915	0.001	0.506	0.038	0.029	-0.000	0.243	-0.002
133.59175	-0.006	0.500	0.031	0.150	0.000	0.243	-0.003
133.592	-0.016	0.483	0.027	0.218	0.000	0.244	-0.003
