Interval=	0.00025 s		
ExcelDateTime=	4.2864589696759416e+004	5/9/2017 14:09:09.800014		
TimeFormat=	StartOfBlock		
DateFormat=			
ChannelTitle=	RTA	RMG	LTA	LMG	Trigger	Vicon	Stim Voltage
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
314.73325	-0.010	-0.104	0.037	0.093	0.001	0.243	-0.002
314.7335	-0.001	-0.362	0.046	0.032	-0.000	0.244	-0.002
314.73375	0.005	-0.617	0.052	-0.007	-0.000	0.243	-0.003
314.734	0.005	-0.845	0.055	-0.028	0.001	0.243	-0.003
314.73425	-0.001	-1.024	0.056	-0.044	0.000	0.243	-0.002
314.7345	-0.009	-1.137	0.056	-0.074	0.000	0.244	-0.003
314.73475	-0.018	-1.169	0.057	-0.135	-0.000	0.243	-0.003
314.735	-0.022	-1.113	0.058	-0.234	0.000	0.243	-0.002
314.73525	-0.020	-0.974	0.059	-0.367	0.000	0.243	-0.002
314.7355	-0.010	-0.772	0.060	-0.519	0.000	0.243	-0.003
314.73575	0.006	-0.543	0.060	-0.669	0.000	0.244	-0.003
314.736	0.024	-0.330	0.059	-0.796	0.000	0.243	-0.003
314.73625	0.039	-0.169	0.057	-0.887	0.000	0.243	-0.003
314.7365	0.049	-0.077	0.052	-0.931	0.000	0.243	-0.002
314.73675	0.050	-0.041	0.047	-0.923	-0.000	0.243	-0.002
314.737	0.045	-0.027	0.040	-0.864	-0.000	0.243	-0.003
314.73725	0.035	0.006	0.032	-0.754	0.000	0.243	-0.002
314.7375	0.024	0.089	0.023	-0.601	0.000	0.243	-0.002
314.73775	0.016	0.222	0.013	-0.418	0.000	0.243	-0.003
314.738	0.010	0.377	0.002	-0.225	0.000	0.243	-0.002
314.73825	0.009	0.512	-0.008	-0.044	0.000	0.244	-0.002
314.7385	0.009	0.590	-0.018	0.111	0.000	0.243	-0.002
314.73875	0.010	0.596	-0.025	0.237	0.000	0.243	-0.002
314.739	0.011	0.549	-0.029	0.345	0.000	0.243	-0.003
314.73925	0.012	0.489	-0.032	0.458	0.001	0.244	-0.003
314.7395	0.011	0.459	-0.033	0.597	0.001	0.243	-0.002
314.73975	0.011	0.479	-0.033	0.773	0.001	0.244	-0.002
314.74	0.011	0.544	-0.035	0.971	0.000	0.243	-0.003
314.74025	0.010	0.620	-0.039	1.160	0.000	0.243	-0.003
314.7405	0.008	0.668	-0.043	1.296	0.000	0.243	-0.002
314.74075	0.005	0.660	-0.047	1.342	0.001	0.243	-0.002
314.741	0.001	0.595	-0.050	1.281	0.000	0.242	-0.003
314.74125	-0.003	0.499	-0.049	1.128	0.000	0.243	-0.002
314.7415	-0.007	0.403	-0.044	0.917	0.000	0.244	-0.003
314.74175	-0.009	0.336	-0.035	0.694	-0.000	0.243	-0.003
314.742	-0.010	0.299	-0.024	0.493	0.001	0.243	-0.002
314.74225	-0.009	0.273	-0.012	0.328	0.000	0.243	-0.002
314.7425	-0.009	0.224	0.000	0.192	0.001	0.244	-0.002
314.74275	-0.009	0.129	0.012	0.061	0.000	0.243	-0.002
314.743	-0.009	-0.020	0.022	-0.086	0.000	0.243	-0.003
314.74325	-0.008	-0.200	0.030	-0.256	0.000	0.243	-0.002
314.7435	-0.003	-0.375	0.037	-0.438	0.000	0.243	-0.002
314.74375	0.007	-0.504	0.040	-0.606	0.000	0.244	-0.002
314.744	0.021	-0.561	0.041	-0.733	0.001	0.243	-0.003
314.74425	0.039	-0.543	0.040	-0.804	0.000	0.243	-0.002
314.7445	0.056	-0.466	0.037	-0.818	0.001	0.243	-0.002
314.74475	0.067	-0.357	0.034	-0.793	4.956	0.244	-0.755
314.745	0.070	-0.247	0.033	-0.753	4.956	0.244	-0.756
314.74525	0.061	-0.157	0.032	-0.716	4.957	0.244	0.750
314.7455	0.043	-0.097	0.033	-0.692	4.958	0.244	0.752
314.74575	0.020	-0.066	0.034	-0.677	0.001	0.243	-0.001
314.746	-0.004	-0.054	0.033	-0.660	0.001	0.243	-0.002
314.74625	-0.022	-0.047	0.031	-0.625	0.001	0.243	-0.001
314.7465	-0.030	-0.027	0.027	-0.561	0.001	0.243	-0.002
314.74675	-0.027	0.018	0.022	-0.457	0.001	0.243	-0.002
314.747	-0.014	0.092	0.017	-0.306	0.000	0.243	-0.002
314.74725	0.005	0.177	0.012	-0.102	0.001	0.243	-0.002
314.7475	0.025	0.238	0.007	0.157	-0.000	0.243	-0.003
314.74775	0.040	0.220	-0.000	0.462	0.001	0.243	-0.003
314.748	0.047	0.073	-0.010	0.792	0.000	0.243	-0.002
314.74825	0.043	-0.230	-0.023	1.105	0.001	0.243	-0.002
314.7485	0.031	-0.674	-0.038	1.350	0.000	0.243	-0.002
314.74875	0.014	-1.190	-0.051	1.478	0.000	0.243	-0.002
314.749	-0.003	-1.668	-0.061	1.457	0.000	0.244	-0.003
314.74925	-0.015	-1.984	-0.063	1.284	0.001	0.243	-0.002
314.7495	-0.018	-2.039	-0.059	0.992	-0.000	0.243	-0.002
314.74975	-0.013	-1.792	-0.050	0.641	0.000	0.243	-0.002
314.75	0.000	-1.277	-0.038	0.299	0.000	0.243	-0.002
314.75025	0.017	-0.593	-0.027	0.025	0.000	0.243	-0.003
314.7505	0.033	0.126	-0.020	-0.149	0.000	0.243	-0.002
314.75075	0.044	0.749	-0.017	-0.222	0.000	0.243	-0.002
314.751	0.050	1.188	-0.017	-0.223	0.000	0.243	-0.002
314.75125	0.049	1.412	-0.019	-0.196	0.000	0.244	-0.003
314.7515	0.041	1.450	-0.022	-0.180	0.000	0.243	-0.002
314.75175	0.030	1.364	-0.024	-0.203	0.000	0.244	-0.003
314.752	0.016	1.224	-0.026	-0.271	0.000	0.243	-0.002
314.75225	0.001	1.084	-0.027	-0.373	0.001	0.243	-0.002
314.7525	-0.014	0.964	-0.030	-0.491	0.000	0.243	-0.002
314.75275	-0.026	0.863	-0.033	-0.604	0.000	0.243	-0.002
314.753	-0.037	0.762	-0.036	-0.702	0.001	0.243	-0.003
314.75325	-0.044	0.646	-0.039	-0.784	0.000	0.243	-0.002
314.7535	-0.047	0.511	-0.041	-0.853	0.000	0.243	-0.002
314.75375	-0.047	0.367	-0.042	-0.909	0.000	0.243	-0.003
314.754	-0.043	0.233	-0.043	-0.946	0.000	0.244	-0.002
314.75425	-0.037	0.122	-0.046	-0.946	0.000	0.243	-0.003
314.7545	-0.030	0.040	-0.051	-0.888	0.000	0.243	-0.003
314.75475	-0.023	-0.020	-0.058	-0.752	0.000	0.243	-0.003
314.755	-0.016	-0.069	-0.064	-0.535	0.000	0.243	-0.002
314.75525	-0.010	-0.121	-0.070	-0.252	0.000	0.243	-0.003
314.7555	-0.005	-0.181	-0.071	0.061	0.000	0.244	-0.002
314.75575	-0.001	-0.243	-0.068	0.357	0.000	0.243	-0.002
314.756	0.002	-0.297	-0.061	0.590	0.001	0.243	-0.003
314.75625	0.004	-0.333	-0.052	0.730	0.000	0.243	-0.002
314.7565	0.004	-0.346	-0.042	0.771	0.000	0.244	-0.002
314.75675	0.005	-0.341	-0.035	0.735	0.000	0.244	-0.003
314.757	0.006	-0.328	-0.030	0.655	0.000	0.243	-0.003
314.75725	0.008	-0.320	-0.029	0.569	0.001	0.243	-0.002
314.7575	0.012	-0.322	-0.029	0.506	0.000	0.243	-0.003
314.75775	0.017	-0.329	-0.030	0.473	0.001	0.243	-0.002
314.758	0.021	-0.329	-0.029	0.461	0.000	0.244	-0.002
314.75825	0.024	-0.310	-0.026	0.450	-0.000	0.243	-0.002
314.7585	0.022	-0.265	-0.023	0.423	0.001	0.244	-0.002
314.75875	0.017	-0.203	-0.018	0.367	0.001	0.243	-0.003
314.759	0.008	-0.142	-0.015	0.284	0.000	0.243	-0.002
314.75925	-0.004	-0.106	-0.013	0.183	0.000	0.243	-0.003
314.7595	-0.015	-0.112	-0.012	0.075	0.000	0.243	-0.002
314.75975	-0.024	-0.161	-0.012	-0.033	0.000	0.243	-0.002
314.76	-0.029	-0.235	-0.011	-0.138	0.001	0.243	-0.002
314.76025	-0.030	-0.301	-0.007	-0.243	-0.000	0.243	-0.002
314.7605	-0.026	-0.324	-0.001	-0.348	0.000	0.244	-0.003
314.76075	-0.018	-0.282	0.006	-0.449	0.000	0.243	-0.003
314.761	-0.008	-0.171	0.014	-0.535	0.001	0.244	-0.003
314.76125	0.003	-0.011	0.021	-0.595	0.001	0.242	-0.002
314.7615	0.012	0.168	0.025	-0.618	0.001	0.243	-0.003
314.76175	0.018	0.330	0.027	-0.599	-0.000	0.243	-0.002
314.762	0.019	0.453	0.028	-0.542	0.001	0.243	-0.002
314.76225	0.017	0.529	0.027	-0.457	0.000	0.243	-0.002
314.7625	0.011	0.566	0.028	-0.353	0.000	0.243	-0.003
314.76275	0.004	0.577	0.028	-0.241	0.000	0.243	-0.003
314.763	-0.003	0.575	0.029	-0.127	0.000	0.243	-0.003
314.76325	-0.008	0.562	0.027	-0.015	-0.000	0.243	-0.002
314.7635	-0.013	0.537	0.024	0.090	0.000	0.244	-0.002
314.76375	-0.017	0.499	0.021	0.185	0.000	0.243	-0.002
314.764	-0.021	0.454	0.019	0.265	0.000	0.243	-0.003
314.76425	-0.025	0.419	0.020	0.327	0.000	0.243	-0.002
314.7645	-0.028	0.415	0.025	0.373	0.000	0.243	-0.002
314.76475	-0.031	0.462	0.034	0.409	0.001	0.243	-0.003
314.765	-0.033	0.564	0.044	0.440	0.000	0.243	-0.002
314.76525	-0.033	0.707	0.051	0.467	0.000	0.244	-0.003
314.7655	-0.033	0.858	0.054	0.490	0.000	0.243	-0.002
314.76575	-0.034	0.976	0.054	0.499	0.000	0.243	-0.003
314.766	-0.036	1.027	0.054	0.488	0.000	0.243	-0.002
314.76625	-0.039	1.000	0.059	0.452	0.000	0.243	-0.003
314.7665	-0.042	0.907	0.069	0.393	0.000	0.243	-0.002
314.76675	-0.043	0.778	0.083	0.320	0.000	0.243	-0.003
314.767	-0.040	0.651	0.098	0.241	0.000	0.243	-0.003
314.76725	-0.035	0.553	0.108	0.161	0.000	0.243	-0.002
314.7675	-0.028	0.493	0.110	0.077	0.000	0.243	-0.002
314.76775	-0.022	0.456	0.106	-0.020	0.000	0.243	-0.003
314.768	-0.020	0.418	0.102	-0.140	0.000	0.243	-0.002
314.76825	-0.021	0.352	0.103	-0.280	-0.001	0.243	-0.002
314.7685	-0.024	0.251	0.113	-0.427	0.000	0.243	-0.003
314.76875	-0.027	0.125	0.130	-0.555	-0.000	0.243	-0.003
314.769	-0.025	-0.002	0.146	-0.636	0.000	0.243	-0.003
314.76925	-0.018	-0.103	0.154	-0.654	0.000	0.243	-0.003
314.7695	-0.007	-0.167	0.149	-0.613	0.000	0.243	-0.004
314.76975	0.006	-0.204	0.136	-0.539	4.956	0.244	-0.755
314.77	0.017	-0.248	0.123	-0.467	4.956	0.244	-0.753
314.77025	0.022	-0.337	0.121	-0.430	4.958	0.244	0.750
314.7705	0.021	-0.498	0.135	-0.437	4.958	0.243	0.751
314.77075	0.018	-0.730	0.161	-0.473	0.001	0.244	-0.001
314.771	0.015	-0.995	0.183	-0.500	0.001	0.243	-0.002
314.77125	0.017	-1.235	0.186	-0.475	0.000	0.244	-0.002
314.7715	0.024	-1.394	0.162	-0.372	0.000	0.243	-0.002
314.77175	0.036	-1.444	0.114	-0.190	0.000	0.243	-0.003
314.772	0.047	-1.402	0.059	0.038	0.000	0.243	-0.002
314.77225	0.054	-1.332	0.020	0.263	-0.000	0.244	-0.002
314.7725	0.054	-1.321	0.011	0.440	0.001	0.243	-0.003
314.77275	0.047	-1.443	0.026	0.541	0.001	0.243	-0.002
314.773	0.035	-1.727	0.041	0.572	0.001	0.243	-0.002
314.77325	0.023	-2.132	0.020	0.562	0.000	0.244	-0.003
314.7735	0.014	-2.561	-0.062	0.550	0.000	0.243	-0.003
314.77375	0.010	-2.884	-0.205	0.567	0.001	0.243	-0.003
314.774	0.012	-2.986	-0.374	0.624	0.000	0.243	-0.002
314.77425	0.019	-2.808	-0.503	0.704	0.000	0.243	-0.002
314.7745	0.030	-2.369	-0.523	0.776	-0.000	0.243	-0.002
314.77475	0.043	-1.758	-0.381	0.806	0.000	0.243	-0.003
314.775	0.057	-1.104	-0.071	0.774	0.000	0.244	-0.003
314.77525	0.070	-0.530	0.365	0.678	-0.000	0.243	-0.002
314.7755	0.081	-0.116	0.842	0.536	0.000	0.243	-0.003
314.77575	0.085	0.126	1.263	0.372	0.000	0.243	-0.002
314.776	0.080	0.240	1.544	0.207	0.000	0.243	-0.002
314.77625	0.064	0.304	1.639	0.053	0.000	0.243	-0.003
314.7765	0.039	0.390	1.544	-0.089	0.000	0.243	-0.003
314.77675	0.008	0.542	1.289	-0.227	0.000	0.243	-0.002
314.777	-0.024	0.757	0.920	-0.366	0.000	0.244	-0.003
314.77725	-0.051	0.999	0.479	-0.503	0.001	0.244	-0.003
314.7775	-0.069	1.218	-0.001	-0.627	0.000	0.243	-0.002
314.77775	-0.076	1.370	-0.494	-0.725	0.000	0.244	-0.003
314.778	-0.073	1.436	-0.973	-0.782	0.000	0.243	-0.002
314.77825	-0.065	1.423	-1.395	-0.791	0.000	0.243	-0.003
314.7785	-0.055	1.356	-1.708	-0.757	0.001	0.243	-0.002
314.77875	-0.046	1.262	-1.860	-0.689	0.001	0.243	-0.002
314.779	-0.039	1.163	-1.817	-0.599	0.000	0.244	-0.003
314.77925	-0.034	1.063	-1.584	-0.497	0.000	0.243	-0.003
314.7795	-0.030	0.961	-1.210	-0.389	0.001	0.243	-0.003
314.77975	-0.024	0.850	-0.776	-0.275	-0.000	0.244	-0.002
314.78	-0.017	0.730	-0.373	-0.153	0.001	0.244	-0.002
314.78025	-0.008	0.606	-0.068	-0.024	-0.000	0.243	-0.002
314.7805	0.001	0.489	0.115	0.109	0.000	0.243	-0.002
