28	0.100	-70.000	
28	0.200	-70.000	
28	0.300	-70.000	
28	0.400	-70.000	
28	0.500	-70.000	
28	0.600	-70.000	
28	0.700	-70.000	
28	0.800	-70.000	
28	0.900	-70.000	
28	1.000	-70.000	
28	1.100	-70.000	
28	1.200	-70.000	
28	1.300	-70.000	
28	1.400	-70.000	
28	1.500	-70.000	
28	1.600	-70.000	
28	1.700	-70.000	
28	1.800	-69.999	
28	1.900	-69.999	
28	2.000	-69.999	
28	2.100	-69.999	
28	2.200	-69.999	
28	2.300	-69.999	
28	2.400	-69.999	
28	2.500	-69.999	
28	2.600	-69.999	
28	2.700	-69.999	
28	2.800	-69.999	
28	2.900	-69.999	
28	3.000	-69.999	
28	3.100	-69.999	
28	3.200	-69.999	
28	3.300	-69.999	
28	3.400	-69.999	
28	3.500	-69.999	
28	3.600	-69.999	
28	3.700	-69.999	
28	3.800	-69.999	
28	3.900	-69.999	
28	4.000	-69.999	
28	4.100	-69.999	
28	4.200	-69.999	
28	4.300	-69.999	
28	4.400	-69.999	
28	4.500	-69.999	
28	4.600	-69.999	
28	4.700	-69.999	
28	4.800	-69.999	
28	4.900	-69.999	
28	5.000	-69.999	
28	5.100	-69.999	
28	5.200	-69.999	
28	5.300	-69.999	
28	5.400	-69.999	
28	5.500	-69.999	
28	5.600	-69.999	
28	5.700	-69.999	
28	5.800	-69.999	
28	5.900	-69.999	
28	6.000	-69.999	
28	6.100	-69.999	
28	6.200	-69.999	
28	6.300	-69.999	
28	6.400	-69.999	
28	6.500	-69.999	
28	6.600	-69.999	
28	6.700	-69.999	
28	6.800	-69.999	
28	6.900	-69.999	
28	7.000	-69.999	
28	7.100	-69.999	
28	7.200	-69.999	
28	7.300	-69.999	
28	7.400	-69.999	
28	7.500	-69.999	
28	7.600	-69.999	
28	7.700	-69.999	
28	7.800	-69.999	
28	7.900	-69.999	
28	8.000	-69.999	
28	8.100	-69.999	
28	8.200	-69.999	
28	8.300	-69.999	
28	8.400	-69.999	
28	8.500	-69.999	
28	8.600	-69.999	
28	8.700	-69.999	
28	8.800	-69.999	
28	8.900	-69.999	
28	9.000	-69.999	
28	9.100	-69.999	
28	9.200	-69.999	
28	9.300	-69.999	
28	9.400	-69.999	
28	9.500	-69.999	
28	9.600	-69.999	
28	9.700	-69.999	
28	9.800	-69.999	
28	9.900	-69.998	
28	10.000	-69.998	
28	10.100	-69.998	
28	10.200	-69.998	
28	10.300	-69.998	
28	10.400	-69.998	
28	10.500	-69.998	
28	10.600	-69.998	
28	10.700	-69.998	
28	10.800	-69.998	
28	10.900	-69.998	
28	11.000	-69.998	
28	11.100	-69.998	
28	11.200	-69.998	
28	11.300	-69.998	
28	11.400	-69.998	
28	11.500	-69.998	
28	11.600	-69.998	
28	11.700	-69.998	
28	11.800	-69.998	
28	11.900	-69.998	
28	12.000	-69.998	
28	12.100	-69.998	
28	12.200	-69.998	
28	12.300	-69.998	
28	12.400	-69.998	
28	12.500	-69.998	
28	12.600	-69.998	
28	12.700	-69.998	
28	12.800	-69.998	
28	12.900	-69.998	
28	13.000	-69.998	
28	13.100	-69.998	
28	13.200	-69.998	
28	13.300	-69.998	
28	13.400	-69.998	
28	13.500	-69.998	
28	13.600	-69.998	
28	13.700	-69.998	
28	13.800	-69.998	
28	13.900	-69.998	
28	14.000	-69.998	
28	14.100	-69.998	
28	14.200	-69.998	
28	14.300	-69.998	
28	14.400	-69.998	
28	14.500	-69.998	
28	14.600	-69.998	
28	14.700	-69.998	
28	14.800	-69.998	
28	14.900	-69.998	
28	15.000	-69.998	
28	15.100	-69.998	
28	15.200	-69.998	
28	15.300	-69.998	
28	15.400	-69.998	
28	15.500	-69.998	
28	15.600	-69.998	
28	15.700	-69.998	
28	15.800	-69.998	
28	15.900	-69.998	
28	16.000	-69.998	
28	16.100	-69.998	
28	16.200	-69.998	
28	16.300	-69.998	
28	16.400	-69.998	
28	16.500	-69.998	
28	16.600	-69.998	
28	16.700	-69.998	
28	16.800	-69.998	
28	16.900	-69.998	
28	17.000	-69.998	
28	17.100	-69.998	
28	17.200	-69.998	
28	17.300	-69.998	
28	17.400	-69.998	
28	17.500	-69.998	
28	17.600	-69.998	
28	17.700	-69.998	
28	17.800	-69.998	
28	17.900	-69.998	
28	18.000	-69.998	
28	18.100	-69.998	
28	18.200	-69.998	
28	18.300	-69.998	
28	18.400	-69.998	
28	18.500	-69.998	
28	18.600	-69.998	
28	18.700	-69.998	
28	18.800	-69.998	
28	18.900	-69.998	
28	19.000	-69.998	
28	19.100	-69.998	
28	19.200	-69.998	
28	19.300	-69.998	
28	19.400	-69.998	
28	19.500	-69.998	
28	19.600	-69.998	
28	19.700	-69.998	
28	19.800	-69.998	
28	19.900	-69.998	
28	20.000	-69.998	
28	20.100	-69.998	
28	20.200	-69.998	
28	20.300	-69.998	
28	20.400	-69.998	
28	20.500	-69.998	
28	20.600	-69.998	
28	20.700	-69.998	
28	20.800	-69.998	
28	20.900	-69.998	
28	21.000	-69.998	
28	21.100	-69.998	
28	21.200	-69.998	
28	21.300	-69.998	
28	21.400	-69.998	
28	21.500	-69.998	
28	21.600	-69.998	
28	21.700	-69.998	
28	21.800	-69.998	
28	21.900	-69.998	
28	22.000	-69.998	
28	22.100	-69.998	
28	22.200	-69.998	
28	22.300	-69.998	
28	22.400	-69.998	
28	22.500	-69.998	
28	22.600	-69.998	
28	22.700	-69.998	
28	22.800	-69.998	
28	22.900	-69.998	
28	23.000	-69.998	
28	23.100	-69.998	
28	23.200	-69.998	
28	23.300	-69.998	
28	23.400	-69.998	
28	23.500	-69.998	
28	23.600	-69.998	
28	23.700	-69.998	
28	23.800	-69.998	
28	23.900	-69.998	
28	24.000	-69.998	
28	24.100	-69.998	
28	24.200	-69.998	
28	24.300	-69.998	
28	24.400	-69.998	
28	24.500	-69.998	
28	24.600	-69.998	
28	24.700	-69.998	
28	24.800	-69.998	
28	24.900	-69.998	
28	25.000	-69.998	
28	25.100	-69.998	
28	25.200	-69.998	
28	25.300	-69.998	
28	25.400	-69.998	
28	25.500	-69.998	
28	25.600	-69.998	
28	25.700	-69.998	
28	25.800	-69.998	
28	25.900	-69.998	
28	26.000	-69.998	
28	26.100	-69.998	
28	26.200	-69.998	
28	26.300	-69.998	
28	26.400	-69.998	
28	26.500	-69.998	
28	26.600	-69.998	
28	26.700	-69.998	
28	26.800	-69.998	
28	26.900	-69.998	
28	27.000	-69.998	
28	27.100	-69.998	
28	27.200	-69.998	
28	27.300	-69.998	
28	27.400	-69.998	
28	27.500	-69.998	
28	27.600	-69.998	
28	27.700	-69.998	
28	27.800	-69.998	
28	27.900	-69.998	
28	28.000	-69.998	
28	28.100	-69.998	
28	28.200	-69.998	
28	28.300	-69.998	
28	28.400	-69.998	
28	28.500	-69.998	
28	28.600	-69.998	
28	28.700	-69.998	
28	28.800	-69.998	
28	28.900	-69.998	
28	29.000	-69.998	
28	29.100	-69.998	
28	29.200	-69.998	
28	29.300	-69.998	
28	29.400	-69.998	
28	29.500	-69.998	
28	29.600	-69.998	
28	29.700	-69.998	
28	29.800	-69.998	
28	29.900	-69.998	
28	30.000	-69.998	
28	30.100	-69.998	
28	30.200	-69.998	
28	30.300	-69.998	
28	30.400	-69.998	
28	30.500	-69.998	
28	30.600	-69.998	
28	30.700	-69.998	
28	30.800	-69.998	
28	30.900	-69.998	
28	31.000	-69.998	
28	31.100	-69.998	
28	31.200	-69.998	
28	31.300	-69.998	
28	31.400	-69.998	
28	31.500	-69.998	
28	31.600	-69.998	
28	31.700	-69.998	
28	31.800	-69.998	
28	31.900	-69.998	
28	32.000	-69.998	
28	32.100	-69.998	
28	32.200	-69.998	
28	32.300	-69.998	
28	32.400	-69.998	
28	32.500	-69.998	
28	32.600	-69.998	
28	32.700	-69.998	
28	32.800	-69.998	
28	32.900	-69.998	
28	33.000	-69.998	
28	33.100	-69.998	
28	33.200	-69.998	
28	33.300	-69.998	
28	33.400	-69.998	
28	33.500	-69.998	
28	33.600	-69.998	
28	33.700	-69.998	
28	33.800	-69.998	
28	33.900	-69.998	
28	34.000	-69.998	
28	34.100	-69.998	
28	34.200	-69.998	
28	34.300	-69.998	
28	34.400	-69.998	
28	34.500	-69.998	
28	34.600	-69.998	
